"ID","binomial","species_studyid","range_source","Area_m2_overlap","Area_m2_range","Area_m2_ID"
"A147_P1","Acer glabrum","Acer glabrum_A147_P1","BIEN",322719858505.594,6243017807589.34,407861675890.424
"A147_P1","Mirabilis multiflora","Mirabilis multiflora_A147_P1","BIEN",396240005453.138,3208407107299.59,407861675890.424
"A147_P1","Lonicera involucrata","Lonicera involucrata_A147_P1","BIEN",344969678493.434,6886600383014.41,407861675890.424
"A147_P1","Idahoa scapigera","Idahoa scapigera_A147_P1","BIEN",200489297602.334,875200380270.41,407861675890.424
"A147_P1","Dodecatheon clevelandii","Dodecatheon clevelandii_A147_P1","BIEN",223528994271.929,253774683207.051,407861675890.424
"A147_P1","Allium crispum","Allium crispum_A147_P1","BIEN",117812257081.425,130360138288.559,407861675890.424
"A147_P1","Crepis capillaris","Crepis capillaris_A147_P1","BIEN",329124448639.347,11183232631220.5,407861675890.424
"A147_P1","Calycoseris wrightii","Calycoseris wrightii_A147_P1","BIEN",129855760803.457,1116319050897.47,407861675890.424
"A147_P1","Salvia apiana","Salvia apiana_A147_P1","GIFT",405731993493.317,23635623995094.1,407861675890.424
"A147_P1","Agropyron cristatum","Agropyron cristatum_A147_P1","BIEN",328302779109.958,9546441925026.25,407861675890.424
"A147_P1","Penstemon fruticiformis","Penstemon fruticiformis_A147_P1","BIEN",100000029.532753,300000088.713972,407861675890.424
"A147_P1","Tetracoccus fasciculatus","Tetracoccus fasciculatus_A147_P1","BIEN",134780254747.528,1058444907000.28,407861675890.424
"A147_P1","Asphodelus fistulosus","Asphodelus fistulosus_A147_P1","BIEN",383762236718.846,7569606062643.61,407861675890.424
"A147_P1","Asphodelus fistulosus","Asphodelus fistulosus_A147_P1","GBIF occurrence",84416460376.3888,5474093402429.31,407861675890.424
"A147_P1","Brodiaea elegans","Brodiaea elegans_A147_P1","BIEN",225252278387.222,316187451091.288,407861675890.424
"A147_P1","Hoita macrostachya","Hoita macrostachya_A147_P1","BIEN",350064831167.252,476393899049.259,407861675890.424
"A147_P1","Geum triflorum","Geum triflorum_A147_P1","BIEN",154842226448.592,6423887320014.68,407861675890.424
"A147_P1","Rosa bridgesii","Rosa bridgesii_A147_P1","BIEN",166171965614.565,193597635241.388,407861675890.424
"A147_P1","Cypripedium californicum","Cypripedium californicum_A147_P1","BIEN",138203789775.229,202791697106.047,407861675890.424
"A147_P1","Boechera paupercula","Boechera paupercula_A147_P1","BIEN",49346111214.4022,430001358829.934,407861675890.424
"A147_P1","Baccharis sarothroides","Baccharis sarothroides_A147_P1","BIEN",379066797603.225,2597101428070.93,407861675890.424
"A147_P1","Euphorbia serpillifolia","Euphorbia serpillifolia_A147_P1","BIEN",369747796265.231,6252218798317.14,407861675890.424
"A147_P1","Carex aurea","Carex aurea_A147_P1","BIEN",250244905044.458,13752630044765.8,407861675890.424
"A147_P1","Eriogonum inflatum","Eriogonum inflatum_A147_P1","BIEN",326980599131.484,1810720090689.97,407861675890.424
"A147_P1","Carex breweri","Carex breweri_A147_P1","BIEN",257873297210.865,958691731914.983,407861675890.424
"A147_P1","Langloisia setosissima","Langloisia setosissima_A147_P1","BIEN",109226706036.932,1064120980729.97,407861675890.424
"A147_P1","Epilobium glaberrimum","Epilobium glaberrimum_A147_P1","BIEN",310522519596.32,1773587923931.7,407861675890.424
"A147_P1","Potentilla drummondii","Potentilla drummondii_A147_P1","BIEN",342393531997.272,2742068850387.83,407861675890.424
"A147_P1","Hilaria jamesii","Hilaria jamesii_A147_P1","BIEN",26669358449.8266,1326217707012.68,407861675890.424
"A147_P1","Bromus madritensis","Bromus madritensis_A147_P1","BIEN",404693447534.966,3591126617811.4,407861675890.424
"A147_P1","Euphorbia ocellata","Euphorbia ocellata_A147_P1","BIEN",364055014011.242,1747927226857.46,407861675890.424
"A147_P1","Calochortus luteus","Calochortus luteus_A147_P1","BIEN",260747846200.409,304685876853.666,407861675890.424
"A147_P1","Diplacus douglasii","Diplacus douglasii_A147_P1","GIFT",405731993493.317,21449778964402.7,407861675890.424
"A147_P1","Clarkia modesta","Clarkia modesta_A147_P1","GIFT",405731993493.317,21448591417622.4,407861675890.424
"A147_P1","Pseudognaphalium microcephalum","Pseudognaphalium microcephalum_A147_P1","BIEN",402933811673.164,2096500632000.06,407861675890.424
"A147_P1","Quercus garryana","Quercus garryana_A147_P1","BIEN",251422808611.584,530891614725.213,407861675890.424
"A147_P1","Penstemon neotericus","Penstemon neotericus_A147_P1","BIEN",323466206225.449,566396775305.755,407861675890.424
"A147_P1","Calycadenia spicata","Calycadenia spicata_A147_P1","BIEN",270567443119.589,480998990341.363,407861675890.424
"A147_P1","Calystegia macrostegia","Calystegia macrostegia_A147_P1","BIEN",134966280307.241,173495136656.499,407861675890.424
"A147_P1","Bombycilaena californica","Bombycilaena californica_A147_P1","BIEN",15747984213.7035,100097589117.173,407861675890.424
"A147_P1","Adenophyllum cooperi","Adenophyllum cooperi_A147_P1","BIEN",22098482030.0018,209295483106.978,407861675890.424
"A147_P1","Carex helleri","Carex helleri_A147_P1","BIEN",265787279291.581,614112047962.871,407861675890.424
"A147_P1","Oreocarya humilis","Oreocarya humilis_A147_P1","GIFT",405731993493.317,21449896301064.8,407861675890.424
"A147_P1","Rumex paucifolius","Rumex paucifolius_A147_P1","BIEN",216942428691.01,2032117797715.58,407861675890.424
"A147_P1","Vinca major","Vinca major_A147_P1","BIEN",396005087237.157,10739965804626.7,407861675890.424
"A147_P1","Salix breweri","Salix breweri_A147_P1","BIEN",182785325459.39,189507579649.069,407861675890.424
"A147_P1","Phlox pulvinata","Phlox pulvinata_A147_P1","BIEN",100649902209.924,2165906640728.38,407861675890.424
"A147_P1","Calochortus clavatus","Calochortus clavatus_A147_P1","GIFT",405731993493.317,21594481450295.7,407861675890.424
"A147_P1","Layia gaillardioides","Layia gaillardioides_A147_P1","BIEN",110803905112.024,114788777551.632,407861675890.424
"A147_P1","Polygonum sawatchense","Polygonum sawatchense_A147_P1","GIFT",404562318746.802,21592579482754.9,407861675890.424
"A147_P1","Planodes virginicum","Planodes virginicum_A147_P1","BIEN",131540054031.104,2869891926478.12,407861675890.424
"A147_P1","Streptanthus simulans","Streptanthus simulans_A147_P1","GIFT",405731993493.317,23401794901723.2,407861675890.424
"A147_P1","Layia fremontii","Layia fremontii_A147_P1","BIEN",80655560424.1479,81199996997.9112,407861675890.424
"A147_P1","Sairocarpus vexillocalyculatus","Sairocarpus vexillocalyculatus_A147_P1","BIEN",100000029.464382,100000029.464382,407861675890.424
"A147_P1","Ditaxis serrata","Ditaxis serrata_A147_P1","GIFT",405731993493.317,23546443920208.2,407861675890.424
"A147_P1","Astragalus canadensis","Astragalus canadensis_A147_P1","BIEN",179911190982.132,7750047255894.84,407861675890.424
"A147_P1","Astragalus pachypus","Astragalus pachypus_A147_P1","BIEN",199488608309.862,234289036770.869,407861675890.424
"A147_P1","Hackelia amethystina","Hackelia amethystina_A147_P1","BIEN",136280793504.881,150600171545.344,407861675890.424
"A147_P1","Lupinus breweri","Lupinus breweri_A147_P1","BIEN",181035833236.046,310697980205.99,407861675890.424
"A147_P1","Frangula californica","Frangula californica_A147_P1","BIEN",362424895951.821,1199503947055.77,407861675890.424
"A147_P1","Dudleya lanceolata","Dudleya lanceolata_A147_P1","BIEN",248590995103.724,332993904493.336,407861675890.424
"A147_P1","Astragalus oophorus","Astragalus oophorus_A147_P1","BIEN",121469537713.952,1067320996334.59,407861675890.424
"A147_P1","Hulsea californica","Hulsea californica_A147_P1","BIEN",300000088.800526,400000118.48884,407861675890.424
"A147_P1","Cuscuta denticulata","Cuscuta denticulata_A147_P1","BIEN",274741586260.221,1895605336985.87,407861675890.424
"A147_P1","Physalis philadelphica","Physalis philadelphica_A147_P1","IUCN",164177089255.211,6636151498969.98,407861675890.424
"A147_P1","Physalis philadelphica","Physalis philadelphica_A147_P1","BIEN",392898036909.81,9873436477155.19,407861675890.424
"A147_P1","Scutellaria siphocampyloides","Scutellaria siphocampyloides_A147_P1","BIEN",252244728827.827,275897773173.297,407861675890.424
"A147_P1","Diplacus torreyi","Diplacus torreyi_A147_P1","GIFT",405731993493.317,21448591417622.4,407861675890.424
"A147_P1","Cercocarpus montanus","Cercocarpus montanus_A147_P1","BIEN",378250169862.682,3114600252174.31,407861675890.424
"A147_P1","Artemisia tridentata","Artemisia tridentata_A147_P1","BIEN",333899391203.066,3364315473934.92,407861675890.424
"A147_P1","Muhlenbergia californica","Muhlenbergia californica_A147_P1","BIEN",500000148.04545,600000177.611738,407861675890.424
"A147_P1","Cryptantha echinella","Cryptantha echinella_A147_P1","BIEN",297958855358.476,894528462010.297,407861675890.424
"A147_P1","Streptopus amplexifolius","Streptopus amplexifolius_A147_P1","BIEN",162057977425.282,8834071497749.52,407861675890.424
"A147_P1","Angelica breweri","Angelica breweri_A147_P1","BIEN",260793812473.596,420412015919.772,407861675890.424
"A147_P1","Lithospermum ruderale","Lithospermum ruderale_A147_P1","BIEN",130505336959.607,2317116887061.24,407861675890.424
"A147_P1","Ephedra funerea","Ephedra funerea_A147_P1","BIEN",94965889321.4369,246820590029.668,407861675890.424
"A147_P1","Chaenactis parishii","Chaenactis parishii_A147_P1","BIEN",500000232.136234,500000232.136234,407861675890.424
"A147_P1","Eriogonum ovalifolium","Eriogonum ovalifolium_A147_P1","BIEN",111559025670.282,2003407004369.63,407861675890.424
"A147_P1","Cordylanthus pilosus","Cordylanthus pilosus_A147_P1","BIEN",124495589524.283,131691740326.24,407861675890.424
"A147_P1","Trifolium depauperatum","Trifolium depauperatum_A147_P1","BIEN",397097059870.068,1922605869861.67,407861675890.424
"A147_P1","Delphinium parryi","Delphinium parryi_A147_P1","BIEN",205839802837.463,257993217202.18,407861675890.424
"A147_P1","Cirsium douglasii","Cirsium douglasii_A147_P1","BIEN",247812476213.017,435085145537.721,407861675890.424
"A147_P1","Mitellastra caulescens","Mitellastra caulescens_A147_P1","GIFT",405731993493.317,21455400766819.9,407861675890.424
"A147_P1","Hesperolinon adenophyllum","Hesperolinon adenophyllum_A147_P1","BIEN",68930626213.669,72406685804.7948,407861675890.424
"A147_P1","Mentha canadensis","Mentha canadensis_A147_P1","BIEN",388922956725.827,15114977850785.6,407861675890.424
"A147_P1","Quercus agrifolia","Quercus agrifolia_A147_P1","BIEN",265013727140.306,377290341802.304,407861675890.424
"A147_P1","Agoseris parviflora","Agoseris parviflora_A147_P1","BIEN",186945630455.447,2625725019105.06,407861675890.424
"A147_P1","Chrysolepis chrysophylla","Chrysolepis chrysophylla_A147_P1","BIEN",253131105887.879,588386636507.26,407861675890.424
"A147_P1","Herniaria hirsuta","Herniaria hirsuta_A147_P1","GIFT",404976942358.404,18957194653564.6,407861675890.424
"A147_P1","Viola glabella","Viola glabella_A147_P1","BIEN",282484728918.941,1911469609931.45,407861675890.424
"A147_P1","Boechera retrofracta","Boechera retrofracta_A147_P1","BIEN",306085102898.294,6627588137258.89,407861675890.424
"A147_P1","Trichostema lanceolatum","Trichostema lanceolatum_A147_P1","BIEN",292262111399.73,430767652882.001,407861675890.424
"A147_P1","Isolepis cernua","Isolepis cernua_A147_P1","BIEN",400827000332.036,14186572055050.7,407861675890.424
"A147_P1","Isolepis cernua","Isolepis cernua_A147_P1","GBIF occurrence",47205601444.9901,3911710042813.4,407861675890.424
"A147_P1","Cirsium occidentale","Cirsium occidentale_A147_P1","BIEN",368719371083.24,826680995181.885,407861675890.424
"A147_P1","Pogogyne douglasii","Pogogyne douglasii_A147_P1","BIEN",169415594653.825,176697225480.874,407861675890.424
"A147_P1","Phalacroseris bolanderi","Phalacroseris bolanderi_A147_P1","BIEN",46840419300.15,52097990511.099,407861675890.424
"A147_P1","Solidago spathulata","Solidago spathulata_A147_P1","BIEN",338579558704.077,8729709811383.32,407861675890.424
"A147_P1","Polygonum aviculare","Polygonum aviculare_A147_P1","BIEN",404239055576.669,20598781946983.2,407861675890.424
"A147_P1","Polygonum aviculare","Polygonum aviculare_A147_P1","GBIF occurrence",238518744198.458,14907197865059.7,407861675890.424
"A147_P1","Isocoma acradenia","Isocoma acradenia_A147_P1","BIEN",312165515929.343,1202719423890.92,407861675890.424
"A147_P1","Ericameria cuneata","Ericameria cuneata_A147_P1","BIEN",303988156290.84,1248197172695.17,407861675890.424
"A147_P1","Vitis californica","Vitis californica_A147_P1","BIEN",219168497424.591,285586987069.176,407861675890.424
"A147_P1","Sairocarpus cornutus","Sairocarpus cornutus_A147_P1","GIFT",405731993493.317,21460128717426.7,407861675890.424
"A147_P1","Calochortus weedii","Calochortus weedii_A147_P1","BIEN",300000172.563501,600000261.595066,407861675890.424
"A147_P1","Prunella vulgaris","Prunella vulgaris_A147_P1","BIEN",369086735348.107,15094567640617.5,407861675890.424
"A147_P1","Prunella vulgaris","Prunella vulgaris_A147_P1","GBIF occurrence",234142236733.77,21242579832712.6,407861675890.424
"A147_P1","Nasturtium gambelii","Nasturtium gambelii_A147_P1","BIEN",100000029.507492,100000029.507492,407861675890.424
"A147_P1","Micranthes aprica","Micranthes aprica_A147_P1","BIEN",40842789.9169254,300000175.997566,407861675890.424
"A147_P1","Gilia transmontana","Gilia transmontana_A147_P1","BIEN",153847117540.513,989186448054.126,407861675890.424
"A147_P1","Schismus barbatus","Schismus barbatus_A147_P1","BIEN",380363484142.143,4038101392165.16,407861675890.424
"A147_P1","Juncus uncialis","Juncus uncialis_A147_P1","BIEN",327235227492.465,771310511212.122,407861675890.424
"A147_P1","Plantago patagonica","Plantago patagonica_A147_P1","BIEN",402893515623.05,11035328423324.7,407861675890.424
"A147_P1","Secale cereale","Secale cereale_A147_P1","BIEN",393669341610.656,10671945522261.1,407861675890.424
"A147_P1","Secale cereale","Secale cereale_A147_P1","GBIF occurrence",380409757872.536,10749925368350.7,407861675890.424
"A147_P1","Yosemitea repanda","Yosemitea repanda_A147_P1","GIFT",405731993493.317,21448591417622.4,407861675890.424
"A147_P1","Salix petrophila","Salix petrophila_A147_P1","BIEN",65314930585.848,1982495847802.41,407861675890.424
"A147_P1","Eschscholzia minutiflora","Eschscholzia minutiflora_A147_P1","BIEN",342094669488.079,1122596173914.71,407861675890.424
"A147_P1","Asclepias californica","Asclepias californica_A147_P1","BIEN",281464837344.822,321101205192.638,407861675890.424
"A147_P1","Delphinium variegatum","Delphinium variegatum_A147_P1","BIEN",236207308918.646,265004086971.136,407861675890.424
"A147_P1","Eriogonum gracile","Eriogonum gracile_A147_P1","BIEN",235628871829.381,276898672952.498,407861675890.424
"A147_P1","Oenothera speciosa","Oenothera speciosa_A147_P1","BIEN",82124353343.1628,4632313454342.56,407861675890.424
"A147_P1","Diplacus nanus","Diplacus nanus_A147_P1","GIFT",405731993493.317,21451071212865.6,407861675890.424
"A147_P1","Tragopogon porrifolius","Tragopogon porrifolius_A147_P1","BIEN",365121536166.169,11396057038151.1,407861675890.424
"A147_P1","Lycium brevipes","Lycium brevipes_A147_P1","BIEN",135434770676.777,624388067611.436,407861675890.424
"A147_P1","Hesperolinon spergulinum","Hesperolinon spergulinum_A147_P1","BIEN",37850146530.6462,38306483169.0892,407861675890.424
"A147_P1","Arnica mollis","Arnica mollis_A147_P1","BIEN",287139110926.516,3844288141195.39,407861675890.424
"A147_P1","Nemophila heterophylla","Nemophila heterophylla_A147_P1","BIEN",154816407828.549,191195746565.677,407861675890.424
"A147_P1","Galium californicum","Galium californicum_A147_P1","BIEN",238771690549.869,360087291367.942,407861675890.424
"A147_P1","Tetracoccus dioicus","Tetracoccus dioicus_A147_P1","BIEN",500000148.071751,700000290.169727,407861675890.424
"A147_P1","Brickellia nevinii","Brickellia nevinii_A147_P1","BIEN",326825637723.373,648806520641.849,407861675890.424
"A147_P1","Penstemon davidsonii","Penstemon davidsonii_A147_P1","BIEN",246949801935.417,1084493840585.11,407861675890.424
"A147_P1","Silene bridgesii","Silene bridgesii_A147_P1","BIEN",105182552996.685,112378824556.4,407861675890.424
"A147_P1","Galium matthewsii","Galium matthewsii_A147_P1","BIEN",404693447534.966,4533607017080.71,407861675890.424
"A147_P1","Enemion occidentale","Enemion occidentale_A147_P1","GIFT",405731993493.317,21448591417622.4,407861675890.424
"A147_P1","Potentilla wheeleri","Potentilla wheeleri_A147_P1","BIEN",187268769844.599,519808324547.186,407861675890.424
"A147_P1","Astragalus nuttallianus","Astragalus nuttallianus_A147_P1","BIEN",220959236740.806,3318833169179.06,407861675890.424
"A147_P1","Erigeron breweri","Erigeron breweri_A147_P1","BIEN",313888915266.674,601090020328.801,407861675890.424
"A147_P1","Linum bienne","Linum bienne_A147_P1","BIEN",360773375679.038,5401338266152.93,407861675890.424
"A147_P1","Linum bienne","Linum bienne_A147_P1","GBIF occurrence",233113404519.557,3044142407266.27,407861675890.424
"A147_P1","Calamagrostis koelerioides","Calamagrostis koelerioides_A147_P1","BIEN",337623587419.899,963601512935.873,407861675890.424
"A147_P1","Micranthes oregana","Micranthes oregana_A147_P1","GIFT",405731993493.317,21451073976529.2,407861675890.424
"A147_P1","Lathyrus nevadensis","Lathyrus nevadensis_A147_P1","BIEN",321809650293.539,1676986904160.07,407861675890.424
"A147_P1","Viola adunca","Viola adunca_A147_P1","BIEN",303174403175.892,9196505396864.6,407861675890.424
"A147_P1","Castilleja exserta","Castilleja exserta_A147_P1","BIEN",335227489021.158,1206396444416.64,407861675890.424
"A147_P1","Limnanthes douglasii","Limnanthes douglasii_A147_P1","BIEN",168587841403.456,214295751038.221,407861675890.424
"A147_P1","Festuca kingii","Festuca kingii_A147_P1","BIEN",105238490008.658,1724501915366.24,407861675890.424
