"ID","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","Latmin","Latmax","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","MaxDispersalDistanceKm","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","AgeAtMaturityDays","AgeAtMaturity","AgeAtMaturityDatabase","Unit","AgeAtMaturyCode","YearOfMaturity","DispersalPotentialKmY","MedianDispersalPotentialKmY","ShiftKmY"
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Megascops_asio","Megascops_asio","Megascops_asio","Animalia","Chordata","Aves","Strigidae","GBIF:2497415","Find_Sci_Names","9.8","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Higher Elevation",0.4667,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Megascops asio","Megascops asio","Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",159000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",159,158.5,3,365,365,"AnAge","days","AgeAtMaturity",1,159,158.5,0.0004667
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Molothrus_ater","Molothrus_ater","Molothrus_ater","Animalia","Chordata","Aves","Icteridae","GBIF:2484391","Find_Sci_Names","-15.1","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-0.719,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Molothrus ater","Molothrus ater","Passeriformes","natal dispersal","Lowther (1993)","Natal_dispersal_maximum_distance_(km)",40,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",40,40,2,365,365,"AnAge","days","AgeAtMaturity",1,40,40,-0.000719
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Nycticorax_nycticorax","Nycticorax_nycticorax","Nycticorax_nycticorax","Animalia","Chordata","Aves","Ardeidae","GBIF:2480863","Find_Sci_Names","27.4","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Higher Elevation",1.3048,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Nycticorax nycticorax","Nycticorax nycticorax","Pelecaniformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",8.309647,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",8.309647,7.300594,2,365,365,"AnAge","days","AgeAtMaturity",1,8.309647,7.300594,0.0013048
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Pandion_haliaetus","Pandion_haliaetus","Pandion_haliaetus","Animalia","Chordata","Aves","Pandionidae","GBIF:2480726","Find_Sci_Names","-51.7","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-2.4619,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Pandion haliaetus","Pandion haliaetus","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",126.8169,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",126.8169,82.1773,2,1092.702,1092.702,"Amniota","days","AgeAtMaturity",3,42.27232,27.39243,-0.0024619
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Passerculus_sandwichensis","Passerculus_sandwichensis","Passerculus_sandwichensis","Animalia","Chordata","Aves","Passerellidae","GBIF:5231142","Find_Sci_Names","1.5","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Higher Elevation",0.0714,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Passerculus sandwichensis","Passerculus sandwichensis","Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",1600,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",1.6,1.4,3,363.468,363.468,"Amniota","days","AgeAtMaturity",1,1.6,1.4,7.14e-05
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Passerina_cyanea","Passerina_cyanea","Passerina_cyanea","Animalia","Chordata","Aves","Cardinalidae","GBIF:2490327","Find_Sci_Names","-1","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-0.0476,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Passerina cyanea","Passerina cyanea","Passeriformes","natal dispersal","Payne (1991)","Natal_dispersal_maximum_distance_(km)",470,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",470,470,2,365,365,"AnAge","days","AgeAtMaturity",1,470,470,-4.76e-05
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Perisoreus_canadensis","Perisoreus_canadensis","Perisoreus_canadensis","Animalia","Chordata","Aves","Corvidae","GBIF:2482436","Find_Sci_Names","-4.1","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-0.1952,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Perisoreus canadensis","Perisoreus canadensis","Passeriformes","natal dispersal","Strickland (1991)","Natal_dispersal_maximum_distance_(km)",11.3,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",11.3,11.3,3,365,365,"AnAge","days","AgeAtMaturity",1,11.3,11.3,-0.0001952
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Progne_subis","Progne_subis","Progne_subis","Animalia","Chordata","Aves","Hirundinidae","GBIF:2489129","Find_Sci_Names","-13.3","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-0.6333,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Progne subis","Progne subis","Passeriformes","natal dispersal","Allen and Nice (1952)","Natal_dispersal_maximum_distance_(km)",336,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",336,41.148,5,365,365,"AnAge","days","AgeAtMaturity",1,336,41.148,-0.0006333
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Riparia_riparia","Riparia_riparia","Riparia_riparia","Animalia","Chordata","Aves","Hirundinidae","GBIF:2489160","Find_Sci_Names","-21.8","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-1.0381,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Riparia riparia","Riparia riparia","Passeriformes","natal dispersal","Mead (1979)","Natal_dispersal_maximum_distance_(km)",144,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",144,7.7,7,365,365,"AnAge","days","AgeAtMaturity",1,144,7.7,-0.0010381
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Seiurus_motacilla","Parkesia_motacilla","Parkesia_motacilla","Animalia","Chordata","Aves","Parulidae","GBIF:6093862","Find_Sci_Names","-25.4","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-1.2095,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Parkesia motacilla","Parkesia motacilla","Passeriformes","natal dispersal","Robinson (1995)","Natal_dispersal_maximum_distance_(km)",4,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",4,4,2,365,365,"AnAge","days","AgeAtMaturity",1,4,4,-0.0012095
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Sialia_sialis","Sialia_sialis","Sialia_sialis","Animalia","Chordata","Aves","Turdidae","GBIF:2490941","Find_Sci_Names","-29.2","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-1.3905,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Sialia sialis","Sialia sialis","Passeriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",73.18538,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",73.18538,44.11021,2,306,306,"AnAge","days","AgeAtMaturity",1,73.18538,44.11021,-0.0013905
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Strix_varia","Strix_varia","Strix_varia","Animalia","Chordata","Aves","Strigidae","GBIF:2497541","Find_Sci_Names","-1.2","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-0.0571,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Strix varia","Strix varia","Strigiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",7.755788,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",7.755788,7.052593,2,730,730,"AnAge","days","AgeAtMaturity",2,3.877894,3.526297,-5.71e-05
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Troglodytes_aedon","Troglodytes_aedon","Troglodytes_aedon","Animalia","Chordata","Aves","Troglodytidae","GBIF:5231459","Find_Sci_Names","-8.2","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-0.3905,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Troglodytes aedon","Troglodytes aedon","Passeriformes","geometric/arithmetic mean natal dispersal distance","Chu 2021","geom/arimean",147.4332,"SingleObservation","km","Chu 2021",NA,"Aves","Unknown","natal dispersal",147.4332,147.4332,2,365,365,"AnAge","days","AgeAtMaturity",1,147.4332,147.4332,-0.0003905
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Troglodytes_troglodytes","Troglodytes_troglodytes","Troglodytes_troglodytes","Animalia","Chordata","Aves","Troglodytidae","GBIF:5231438","Find_Sci_Names","-22.8","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Lower Elevation",-1.0857,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Troglodytes troglodytes","Troglodytes troglodytes","Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",38300,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",38.3,6.5,5,364.234,364.234,"Amniota","days","AgeAtMaturity",1,38.3,6.5,-0.0010857
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","O","Vireo_griseus","Vireo_griseus","Vireo_griseus","Animalia","Chordata","Aves","Vireonidae","GBIF:2487413","Find_Sci_Names","17.5","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Higher Elevation",0.8333,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of occupied cells","Mean","Vireo griseus","Vireo griseus","Passeriformes","natal dispersal","Hopp et al. (1995)","Natal_dispersal_maximum_distance_(km)",20,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",20,20,2,364.234,364.234,"Amniota","days","AgeAtMaturity",1,20,20,0.0008333
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","TE","Accipiter_gentilis","Accipiter_gentilis","Accipiter_gentilis","Animalia","Chordata","Aves","Accipitridae","GBIF:2480589","Find_Sci_Names","-7.8","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",-0.3714,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of 10 lowest cells","Mean of extremes","Accipiter gentilis","Accipiter gentilis","Accipitriformes","natal dispersal","Marcström and Kenward (1981), Mueller and Berger (1967)","Natal_dispersal_maximum_distance_(km)",1150,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",1150,35.30396,7,365,365,"AnAge","days","AgeAtMaturity",1,1150,35.30396,-0.0003714
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","TE","Asio_otus","Asio_otus","Asio_otus","Animalia","Chordata","Aves","Strigidae","GBIF:2497306","Find_Sci_Names","37.9","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Contraction",1.8048,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of 10 lowest cells","Mean of extremes","Asio otus","Asio otus","Strigiformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",162000,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",162,15.421,5,364.234,364.234,"Amniota","days","AgeAtMaturity",1,162,15.421,0.0018048
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","TE","Gavia_immer","Gavia_immer","Gavia_immer","Animalia","Chordata","Aves","Gaviidae","GBIF:2481962","Find_Sci_Names","-9.7","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",-0.4619,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of 10 lowest cells","Mean of extremes","Gavia immer","Gavia immer","Gaviiformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",11.49713,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",11.49713,10.96299,2,1093.968,1093.968,"Amniota","days","AgeAtMaturity",3,3.832377,3.654331,-0.0004619
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","TE","Perisoreus_canadensis","Perisoreus_canadensis","Perisoreus_canadensis","Animalia","Chordata","Aves","Corvidae","GBIF:2482436","Find_Sci_Names","-23.2","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",-1.1048,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of 10 lowest cells","Mean of extremes","Perisoreus canadensis","Perisoreus canadensis","Passeriformes","natal dispersal","Strickland (1991)","Natal_dispersal_maximum_distance_(km)",11.3,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",11.3,11.3,3,365,365,"AnAge","days","AgeAtMaturity",1,11.3,11.3,-0.0011048
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","TE","Riparia_riparia","Riparia_riparia","Riparia_riparia","Animalia","Chordata","Aves","Hirundinidae","GBIF:2489160","Find_Sci_Names","-0.1","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",-0.0048,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of 10 lowest cells","Mean of extremes","Riparia riparia","Riparia riparia","Passeriformes","natal dispersal","Mead (1979)","Natal_dispersal_maximum_distance_(km)",144,"MaxDispersalDistance","km","Sutherland (birds)","m/f","Aves","Max","natal dispersal",144,7.7,7,365,365,"AnAge","days","AgeAtMaturity",1,144,7.7,-4.8e-06
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","ELE","TE","Troglodytes_troglodytes","Troglodytes_troglodytes","Troglodytes_troglodytes","Animalia","Chordata","Aves","Troglodytidae","GBIF:5231438","Find_Sci_Names","-18.6","m","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",-0.8857,"m/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean elevation of 10 lowest cells","Mean of extremes","Troglodytes troglodytes","Troglodytes troglodytes","Passeriformes","individual movement distance",NA,"Max._Indiv._Dispersal_Distance_(m)",38300,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Aves","Max","natal/breeding dispersal",38.3,6.5,5,364.234,364.234,"Amniota","days","AgeAtMaturity",1,38.3,6.5,-0.0008857
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","LAT","LE","Accipiter_cooperii","Accipiter_cooperii","Accipiter_cooperii","Animalia","Chordata","Aves","Accipitridae","GBIF:2480621","Find_Sci_Names","20","km","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",0.9524,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of 10 most northerly cells","Mean of extremes","Accipiter cooperii","Accipiter cooperii","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",57.71831,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",57.71831,35.2,5,730,730,"AnAge","days","AgeAtMaturity",2,28.85916,17.6,0.9524
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","LAT","LE","Ardea_alba","Ardea_alba","Ardea_alba","Animalia","Chordata","Aves","Ardeidae","GBIF:9752617","Find_Sci_Names","309.5","km","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",14.7381,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of 10 most northerly cells","Mean of extremes","Ardea alba","Ardea alba","Pelecaniformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",313.9587,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",313.9587,215.6584,2,637.601,637.601,"Amniota","days","AgeAtMaturity",2,156.9794,107.8292,14.7381
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","LAT","LE","Buteo_lineatus","Buteo_lineatus","Buteo_lineatus","Animalia","Chordata","Aves","Accipitridae","GBIF:2480529","Find_Sci_Names","-10.5","km","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Contraction",-0.5,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of 10 most northerly cells","Mean of extremes","Buteo lineatus","Buteo lineatus","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",36.36132,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",36.36132,24,4,365,365,"AnAge","days","AgeAtMaturity",1,36.36132,24,-0.5
"A17_P1","A17","P1",17,75,"Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",42.93768,-75.49951,126379.4,490.15,4851044,5341199,1487.46,-20,1467.46,301.34,"New York State",NA,"Ter","LAT","LE","Cathartes_aura","Cathartes_aura","Cathartes_aura","Animalia","Chordata","Aves","Cathartidae","GBIF:2481930","Find_Sci_Names","6","km","U",NA,NA,"Table A1",1980,1982.5,1985,2000,2002.5,2005,21,"Expansion",0.2857,"km/year","moderate",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of 10 most northerly cells","Mean of extremes","Cathartes aura","Cathartes aura","Accipitriformes","arithmetic mean natal dispersal distance","Chu 2021","arimean",169.3866,"MeanDispersalDistance","km","Chu 2021",NA,"Aves","Mean","natal dispersal",169.3866,119.9889,2,730.5,730.5,"Amniota","days","AgeAtMaturity",3,56.4622,39.99631,0.2857
